"block"	"trial"	"order"	"st"	"stim_space"	"stim_time"	"repro_size"	"repro_speed"	"repro_time"	"t_cue_present"	"t_stim_start"	"t_stim_end"	"t_repro_start"	"t_repro_end"	"t_trial_start"	"t_trial_end"	"id"
0	31	9	0	0	1	4.36000000000007	3.5	4.09159851074219	806.853529100001	797.319884900004	805.320391900008	808.695847900002	812.787756400008	796.794531499996	815.303175299996	"1015"
0	32	27	0	1	1	7.74258823529404	8.5	9.95415663719177	825.370785000006	815.837126500002	823.838352899998	826.967900899996	836.9218941	815.311782799996	839.438355999999	"1015"
0	33	7	1	1	1	5.5	0	8.86253428459167	849.504807599995	839.971157299995	847.971043400001	851.559897900006	860.4224827	839.447939400008	862.938449699999	"1015"
0	34	2	0	1	0	6.45828571428584	7	6.65021586418152	869.005377399997	863.471937299997	867.472278900008	870.472000900001	877.122990000003	862.947045499997	879.638332300005	"1015"
0	35	22	1	1	0	5.5	0	3.65693116188049	885.705900400004	880.172412500004	884.172569700007	888.216063200001	891.873384100007	879.646859300003	894.389889400001	"1015"
0	36	25	0	0	1	3.67733333333334	4.5	4.20254564285278	904.456460800007	894.922832199998	902.9241301	906.104046499997	910.307352799995	894.398554500003	912.823123800001	"1015"
0	37	26	0	1	0	6.61317647058818	8.5	8.29214596748352	918.890201600007	913.356711200002	917.357031899999	920.448158900006	928.741261200004	912.831829899995	931.2564595	"1015"
0	38	18	0	1	0	7.09600000000015	8	8.47701549530029	937.324109900001	931.790612600002	935.790217400005	939.264020899995	947.741842000003	931.265469400008	950.257253100004	"1015"
0	39	28	1	0	0	5.5	0	2.82931470870972	956.324691200003	950.791155600004	954.7914839	959.696111600002	962.525591500002	950.265952900008	965.0408723	"1015"
1	40	36	1	0	0	5.5	0	3.48893642425537	981.558789100003	976.025277799999	980.025652900003	983.336245300001	986.826375799996	975.495721700005	989.342880700002	"1015"
1	41	27	0	1	1	6.83905882352935	8.5	8.63028001785278	999.409311700001	989.875709	997.876462400003	1001.09625279999	1009.7270175	989.351254900001	1012.2424337	"1015"
1	42	29	1	0	1	5.5	0	4.30146718025208	1022.3099978	1012.776385	1020.7773022	1027.5922998	1031.89428740001	1012.2511194	1034.40968310001	"1015"
1	43	8	0	0	0	3.33142857142862	3.5	2.84431838989258	1040.47723980001	1034.9437278	1038.943766	1041.01634089999	1043.86134050001	1034.4181251	1046.3773347	"1015"
1	44	35	0	1	1	6.48266666666663	9	8.57196545600891	1056.4443607	1046.910764	1054.9105745	1057.65645949999	1066.2287357	1046.3868695	1068.744194	"1015"
1	45	4	1	0	0	5.5	0	2.09978294372559	1074.8116627	1069.2781105	1073.2780435	1076.31238830001	1078.4124005	1068.75262699999	1080.9283153	"1015"
1	46	38	1	1	0	5.5	0	2.8543221950531	1086.99529210001	1081.4617932	1085.46245780001	1088.9923732	1091.8461426	1080.9369156	1094.36233810001	"1015"
1	47	26	0	1	0	6.33082352941171	8.5	7.88535666465759	1100.4290403	1094.8955556	1098.8959546	1102.1443763	1110.0300037	1094.3713485	1112.5452643	"1015"
1	48	9	0	0	1	5.27885714285723	3.5	5.20995664596558	1122.6130384	1113.07942959999	1121.07973140001	1124.3364749	1129.5473075	1112.5539572	1132.06303020001	"1015"
1	49	20	1	0	0	5.5	0	3.78076195716858	1138.1301634	1132.5966705	1136.5970004	1141.2165174	1144.9977656	1132.0717878	1147.514134	"1015"
1	50	34	0	1	0	7.28266666666661	9	9.83362889289856	1153.58063539999	1148.04715139999	1152.0470054	1155.08047679999	1164.9149946	1147.5226977	1167.4302527	"1015"
1	51	24	0	0	0	3.10133333333334	4.5	3.29606223106384	1173.4979089	1167.9643827	1171.9647842	1174.95255660001	1178.2486087	1167.438893	1180.7640044	"1015"
1	52	17	0	0	1	5.42800000000009	4	6.15858006477356	1190.8317718	1181.2982072	1189.2993974	1192.024576	1198.1827203	1180.77259560001	1200.6985653	"1015"
1	53	23	1	1	1	5.5	0	7.27671813964844	1210.76568880001	1201.23211720001	1209.2331001	1212.0729613	1219.3499837	1200.7081135	1221.86531950001	"1015"
1	54	39	1	1	1	5.5	0	7.40764832496643	1231.9329951	1222.39939609999	1230.39902880001	1233.59264430001	1241.0006724	1221.87401280001	1243.5167162	"1015"
1	55	5	1	0	1	5.5	0	6.49017453193665	1253.5836404	1244.05003300001	1252.0498602	1255.16076129999	1261.6513196	1243.5257061	1264.16772490001	"1015"
1	56	16	0	0	0	4.56400000000006	4	4.96010184288025	1270.2341691	1264.7006963	1268.7012599	1270.8247772	1275.7850946	1264.17729970001	1278.30169170001	"1015"
1	57	30	1	1	0	5.5	0	3.25408458709717	1284.3679309	1278.8344814	1282.83457790001	1286.0807676	1289.33546080001	1278.31073140001	1291.8505242	"1015"
1	58	21	1	0	1	5.5	0	6.99789261817932	1301.9184375	1292.3848576	1300.3853931	1303.1208016	1310.11940920001	1291.8590305	1312.6345997	"1015"
1	59	11	0	1	1	7.73280000000008	7.5	8.77285313606262	1322.7023886	1313.16879540001	1321.16899619999	1323.9128496	1332.6867815	1312.64373530001	1335.2028312	"1015"
1	60	3	0	1	1	6.43085714285727	7	6.60878276824951	1400.9381117	1391.4045325	1399.404681	1402.296944	1408.9057716	1390.873012	1411.4216646	"1015"
1	61	14	1	1	0	5.5	0	3.50666904449463	1417.4886135	1411.9551188	1415.95500460001	1418.2329472	1421.73945360001	1411.4301561	1424.25486060001	"1015"
1	62	22	1	1	0	5.5	0	2.75439286231995	1430.3223323	1424.7888411	1428.78891220001	1431.78501740001	1434.53979	1424.2635042	1437.05547390001	"1015"
1	63	19	0	1	1	7.15600000000016	8	8.56896758079529	1447.12283360001	1437.5892365	1445.5897731	1447.70496250001	1456.27385680001	1437.0643465	1458.7891623	"1015"
1	64	6	1	1	0	5.5	0	3.05621385574341	1464.8567147	1459.3232226	1463.3228586	1466.80119700001	1469.8575674	1458.7985992	1472.3737312	"1015"
1	65	13	1	0	1	5.5	0	7.09484887123108	1482.4405592	1472.90695259999	1480.9072872	1483.1291914	1490.2249376	1472.3822101	1492.74108760001	"1015"
1	66	18	0	1	0	7.93600000000019	8	9.65332794189453	1498.807726	1493.27426960001	1497.27506680001	1499.3052493	1508.9587345	1492.7508297	1511.47537490001	"1015"
1	67	7	1	1	1	5.5	0	8.72189211845398	1521.5417421	1512.0081837	1520.0081892	1522.1372017	1530.8594305	1511.4840521	1533.3753902	"1015"
1	68	37	1	0	1	5.5	0	4.32644176483154	1543.44241810001	1533.9087656	1541.9099168	1543.8332047	1548.15988950001	1533.3838773	1550.67542840001	"1015"
1	69	31	1	1	1	5.5	0	6.79799771308899	1560.7429346	1551.2093053	1559.2100159	1561.9292711	1568.7272196	1550.6839838	1571.2428443	"1015"
1	70	0	0	0	0	3.368	3	2.48155736923218	1577.31016000001	1571.7766018	1575.77700260001	1578.32930500001	1580.81099870001	1571.2512196	1583.32628940001	"1015"
1	71	32	0	0	0	3.52479999999998	5	4.39342045783997	1589.3937896	1583.8602947	1587.86097560001	1590.8173984	1595.21131860001	1583.3348716	1597.7277287	"1015"
1	72	15	1	1	1	5.5	0	7.16779375076294	1607.7943463	1598.2607997	1606.2615164	1609.57741529999	1616.74533980001	1597.7362702	1619.260842	"1015"
1	73	2	0	1	0	6.59542857142871	7	6.81699323654175	1625.3282097	1619.7947103	1623.7952792	1626.7613309	1633.579145	1619.26926840001	1636.0948321	"1015"
1	74	12	1	0	0	5.5	0	4.32854795455933	1642.1620554	1636.6285639	1640.62864369999	1644.2014438	1648.530375	1636.1036766	1651.04532800001	"1015"
1	75	28	1	0	0	5.5	0	3.68585443496704	1657.1125468	1651.5790059	1655.5789817	1658.5934599	1662.28030100001	1651.05423930001	1664.7960013	"1015"
1	76	1	0	0	1	4.44	3	3.59289145469666	1674.8630386	1665.32944830001	1673.3300577	1675.7375148	1679.33063159999	1664.8056278	1681.8464326	"1015"
1	77	25	0	0	1	3.70933333333334	4.5	4.24754023551941	1691.9135424	1682.3799712	1690.3805533	1692.4495872	1696.69758200001	1681.8550564	1699.2130736	"1015"
1	78	10	0	1	0	6.73440000000006	7.5	7.48460578918457	1705.28062970001	1699.74713250001	1703.7475575	1706.4975667	1713.981602	1699.2227457	1716.498269	"1015"
1	79	33	0	0	1	3.90879999999997	5	5.0560188293457	1726.5646406	1717.0309842	1725.03077110001	1727.40954000001	1732.4654834	1716.50783	1734.9809142	"1015"
0	0	5	1	0	1	5.5	0	6.74758052825928	90.6820883000037	81.1477902000042	89.1483025000052	91.2191096000024	97.9669371000055	80.6218273000122	100.482006100006	"1016"
0	1	18	0	1	0	6.61600000000014	8	7.81997656822205	106.548576400004	101.015441100011	105.016076300002	107.362862600014	115.183629900013	100.491920800006	117.698808500005	"1016"
0	2	24	0	0	0	4.33866666666667	4.5	5.22634625434875	123.765721400006	118.232265400002	122.233125600003	124.723075200003	129.950029300002	117.7079505	132.465514700001	"1016"
0	3	9	0	0	1	3.53714285714291	3.5	3.10055327415466	142.53295790001	132.999904400014	141.000007800001	143.267300100008	146.368127300011	132.474659800006	148.882626700011	"1016"
0	4	22	1	1	0	5.5	0	6.17097878456116	154.950056200003	149.416575500014	153.416985400007	155.563079900006	161.734358400005	148.892450900006	164.250553400008	"1016"
0	5	8	0	0	0	3.59200000000006	3.5	3.16702938079834	170.317192700008	164.783699900014	168.78449820001	171.034999500014	174.202169200013	164.2606065	176.716921000014	"1016"
0	6	33	0	0	1	3.09279999999998	5	3.63747215270996	186.78438360001	177.251015400005	185.250889200004	187.347178600001	190.985413300004	176.727336600001	193.5024634	"1016"
0	7	0	0	0	0	3.864	3	2.98845982551575	199.568033400006	194.034589300005	198.035906200006	200.347685100001	203.335951100002	193.51188440001	205.851850300009	"1016"
0	8	26	0	1	0	6.75999999999994	8.5	8.50699472427368	211.919032700011	206.384982600008	210.38532880001	212.628202200009	221.136371500004	205.861400000009	223.652118800004	"1016"
0	9	14	1	1	0	5.5	0	3.20925521850586	229.719622900011	224.185810700001	228.186889300006	230.227206500014	233.436605400013	223.662097700013	235.95275360001	"1016"
0	10	37	1	0	1	5.5	0	9.90212726593018	246.020068400001	236.485890600001	244.487156100004	246.619111900014	256.522261900012	235.962127400009	259.03739740001	"1016"
0	11	23	1	1	1	5.5	0	8.28725552558899	269.103623300005	259.569888800004	267.571185000008	269.667227400001	277.954688200014	259.046835200003	280.470564000003	"1016"
0	12	4	1	0	0	5.5	0	3.5685887336731	286.537409900004	281.003868900007	285.004400000005	287.019249800011	290.588635900014	280.480383900009	293.1043546	"1016"
0	13	1	0	0	1	3.336	3	2.43659019470215	303.171224900012	293.638163000011	301.639372400008	303.851301200004	306.288958600009	293.113779100007	308.804051400002	"1016"
0	14	15	1	1	1	5.5	0	7.45026016235352	318.871740300005	309.338793200004	317.339081800004	319.355323500014	326.806082500014	308.813101900014	329.322403200014	"1016"
0	15	39	1	1	1	5.5	0	8.34775400161743	339.389528200001	329.855408600008	337.855948800003	339.875330800001	348.223377400005	329.331966700003	350.739816900008	"1016"
0	16	27	0	1	1	6.7148235294117	8.5	8.4392876625061	360.806378300011	351.272749200012	359.272371300001	361.467371400009	369.907254000005	350.74902480001	372.42343570001	"1016"
0	17	6	1	1	0	5.5	0	3.46720385551453	378.490188400014	372.957317900014	376.957248600011	378.956680200004	382.424484000003	372.43263000001	384.940583700009	"1016"
0	18	35	0	1	1	6.70666666666662	9	8.93295860290527	395.007406900011	385.473815000005	393.47514200001	395.67541560001	404.608900000007	384.951059700004	407.124521100006	"1016"
0	19	10	0	1	0	5.45440000000002	7.5	5.8048574924469	413.191680400007	407.658360700007	411.659375100004	415.171514700007	420.976708800008	407.133689600014	423.491375200014	"1016"
0	20	36	1	0	0	5.5	0	3.12233519554138	431.741869200006	426.208656600007	430.208561600011	432.203564800002	435.326033900012	425.676751700012	437.841824800009	"1016"
0	21	28	1	0	0	5.5	0	5.4366180896759	443.908926200005	438.375507900011	442.376071000006	444.339736000009	449.777261700001	437.85131340001	452.293226500013	"1016"
0	22	16	0	0	0	3.11200000000003	4	2.93979096412659	458.359311900014	452.825837100012	456.825815300006	459.00364770001	461.944170400006	452.302525300009	464.460266700014	"1016"
0	23	30	1	1	0	5.5	0	3.05385446548462	470.526765200004	464.992939300006	468.993499200005	471.123685900006	474.17823060001	464.470020000008	476.693102500009	"1016"
0	24	34	0	1	0	5.79999999999997	9	7.50587773323059	482.76006130001	477.226590100006	481.226265000005	483.387753600007	490.894390100002	476.702237300007	493.410990600009	"1016"
0	25	20	1	0	0	5.5	0	5.08311295509338	499.478118400002	493.944068100012	497.943926100008	500.211801800004	505.29548690001	493.420514200014	507.810521800013	"1016"
0	26	12	1	0	0	5.5	0	6.26538896560669	513.877804500007	508.344208900002	512.344873600014	514.395743600006	520.661973200011	507.819919900008	523.177643700008	"1016"
0	27	3	0	1	1	6.21142857142869	7	6.34254145622253	533.244988400009	523.711349100005	531.712313800002	533.820689	540.163374300013	523.188179200006	542.678316800011	"1016"
0	28	21	1	0	1	5.5	0	12.8902215957642	552.745551500004	543.211996400001	551.212171000006	553.155833900004	566.046714600001	542.687550700008	568.562777800005	"1016"
0	29	13	1	0	1	5.5	0	12.1300010681152	578.629721400008	569.0966969	577.096561800005	579.267659100005	591.398640700005	568.57199360001	593.913621500004	"1016"
0	30	11	0	1	1	7.06720000000006	7.5	7.91778182983398	603.980477900011	594.446948000012	602.448331200008	604.779886100005	612.698340800009	593.92267900001	615.215247	"1016"
0	31	25	0	0	1	3.51733333333334	4.5	3.95015740394592	625.281127800001	615.747506700005	623.748036900011	626.548471700007	630.499069900005	615.224439000012	633.015606800007	"1016"
0	32	31	1	1	1	5.5	0	7.03405547142029	643.081681300013	633.548065200011	641.549720300012	643.547895500014	650.582621300011	633.025111600014	653.09857490001	"1016"
0	33	7	1	1	1	5.5	0	5.50418877601624	663.165913900011	653.632003800012	661.632836100005	663.796065500006	669.300096200008	653.10757420001	671.81712800001	"1016"
0	34	29	1	0	1	5.5	0	5.36284756660461	681.88285580001	672.349539400006	680.34969860001	683.60438840001	688.967380600006	671.826510900006	691.48281310001	"1016"
0	35	38	1	1	0	5.5	0	4.38834428787231	697.5500073	692.016497400007	696.017233100007	698.012167000008	702.400918800005	691.492370200009	704.917179400014	"1016"
0	36	19	0	1	1	5.5960000000001	8	6.39400100708008	714.983841600013	705.450277200012	713.450742200002	715.524132400009	721.918570600013	704.926934000003	724.434656800004	"1016"
0	37	17	0	0	1	3.73600000000005	4	3.80578851699829	734.501124200004	724.967481500003	732.968234700005	735.164086400007	738.970474800008	724.444142500011	741.484612600005	"1016"
0	38	2	0	1	0	6.4994285714287	7	6.68726062774658	747.551980300006	742.018054900007	746.018964600007	748.14823240001	754.836098700005	741.494789500008	757.352115100002	"1016"
0	39	32	0	0	0	3.41919999999998	5	4.20900821685791	763.418716700005	757.885169000001	761.886480100002	764.260316100001	768.469645300007	757.361397700006	770.98512540001	"1016"
1	40	12	1	0	0	5.5	0	3.53333806991577	957.941346000007	952.408148000002	956.408553700006	958.46056040001	961.994049900008	951.886863200009	964.508203300007	"1016"
1	41	22	1	1	0	5.5	0	3.99663782119751	970.575052600005	965.041547300003	969.042122700004	970.9966021	974.994275900011	964.517534100014	977.509391600004	"1016"
1	42	23	1	1	1	5.5	0	9.3438413143158	987.575528800007	978.041994500003	986.042690500006	988.100595000011	997.444751400006	977.519095500014	999.958997400012	"1016"
1	43	38	1	1	0	5.5	0	5.46108484268188	1006.02642580001	1000.4932239	1004.49352240001	1006.74869190001	1012.21044510001	999.968239900001	1014.7255326	"1016"
1	44	27	0	1	1	5.86776470588231	8.5	7.18904590606689	1024.7950617	1015.25971870001	1023.26002540001	1025.8048426	1032.99500610001	1014.7346124	1035.5105362	"1016"
1	45	24	0	0	0	3.79466666666668	4.5	4.3759434223175	1041.5772421	1036.0437013	1040.04368150001	1043.06869470001	1047.4447756	1035.5197474	1049.96070030001	"1016"
1	46	11	0	1	1	6.13280000000004	7.5	6.6970374584198	1060.0277855	1050.4941521	1058.4944829	1060.54871630001	1067.24572090001	1049.96973720001	1069.76212290001	"1016"
1	47	37	1	0	1	5.5	0	10.685001373291	1079.82871160001	1070.29473380001	1078.2952068	1080.24475910001	1090.9298963	1069.7712018	1093.44538030001	"1016"
1	48	29	1	0	1	5.5	0	8.0483033657074	1103.5124644	1093.97881300001	1101.97925280001	1103.96475000001	1112.0134369	1093.4548891	1114.5305373	"1016"
1	49	15	1	1	1	5.5	0	5.51224255561829	1124.59639010001	1115.0631197	1123.06485630001	1125.05279440001	1130.56521120001	1114.5396594	1133.08004490001	"1016"
1	50	18	0	1	0	6.58000000000013	8	7.76172876358032	1139.14686740001	1133.61333850001	1137.6140574	1139.8529083	1147.61495850001	1133.08904940001	1150.13091060001	"1016"
1	51	19	0	1	1	6.60400000000014	8	7.79252195358276	1160.19748860001	1150.66389170001	1158.66425660001	1161.038696	1168.83228680001	1150.14005270001	1171.34761300001	"1016"
1	52	36	1	0	0	5.5	0	4.17081499099731	1177.4147124	1171.88122190001	1175.88146300001	1177.8608638	1182.03241480001	1171.35805990001	1184.5487982	"1016"
1	53	14	1	1	0	5.5	0	3.8136739730835	1190.6151274	1185.08162210001	1189.082966	1191.26907760001	1195.08359400001	1184.5590814	1197.59933590001	"1016"
1	54	28	1	0	0	5.5	0	4.05529880523682	1203.66553500001	1198.13201440001	1202.1325798	1204.0611513	1208.11666850001	1197.60952720001	1210.63231440001	"1016"
1	55	32	0	0	0	3.12159999999998	5	3.70210576057434	1216.69924330001	1211.16599560001	1215.16669680001	1217.1808558	1220.8834932	1210.64309670001	1223.3988467	"1016"
1	56	13	1	0	1	5.5	0	10.7684345245361	1233.466438	1223.9327916	1231.93363000001	1234.33300920001	1245.1017387	1223.40801200001	1247.61662660001	"1016"
1	57	30	1	1	0	5.5	0	6.08302712440491	1253.68371790001	1248.15024640001	1252.15078390001	1254.10106340001	1260.18481280001	1247.62590390001	1262.70046000001	"1016"
1	58	8	0	0	0	2.89257142857146	3.5	2.3190290927887	1268.76810650001	1263.23402600001	1267.23494440001	1269.33319470001	1271.65197230001	1262.71020690001	1274.168405	"1016"
1	59	0	0	0	0	3.16	3	2.27010154724121	1280.2344903	1274.70102430001	1278.70162660001	1280.74920980001	1283.01918250001	1274.17778930001	1285.5349044	"1016"
1	60	17	0	0	1	3.76000000000005	4	3.84825897216797	1297.48538360001	1287.9514185	1295.9520761	1298.02123120001	1301.8698884	1287.430452	1304.38487600001	"1016"
1	61	9	0	0	1	3.50971428571434	3.5	3.06582307815552	1314.4522463	1304.91873270001	1312.91959440001	1316.03734140001	1319.10332960001	1304.39416370001	1321.61923900001	"1016"
1	62	31	1	1	1	5.5	0	8.37805891036987	1331.6866673	1322.15253000001	1330.15318250001	1332.09320510001	1340.47115330001	1321.6286047	1342.98753500001	"1016"
1	63	4	1	0	0	5.5	0	4.27928876876831	1349.05330690001	1343.52011670001	1347.52132570001	1350.5090725	1354.7892121	1342.9972462	1357.3041147	"1016"
1	64	33	0	0	1	3.79359999999997	5	4.86841726303101	1367.37059100001	1357.83693310001	1365.8378029	1367.88531120001	1372.7548582	1357.31386990001	1375.2715595	"1016"
1	65	26	0	1	0	6.59058823529406	8.5	8.26985788345337	1381.33766670001	1375.80412490001	1379.80469860001	1382.50170390001	1390.7724042	1375.28150590001	1393.28870260001	"1016"
1	66	10	0	1	0	5.96640000000003	7.5	6.4841775894165	1399.35488550001	1393.82136320001	1397.8219888	1400.0375589	1406.52287060001	1393.29782990001	1409.0378973	"1016"
1	67	7	1	1	1	5.5	0	9.25705909729004	1419.1061554	1409.57179850001	1417.5717097	1419.5498569	1428.80725790001	1409.0468236	1431.32325650001	"1016"
1	68	16	0	0	0	2.78800000000001	4	2.49405026435852	1437.389345	1431.85720710001	1435.85847370001	1438.02920300001	1440.52360750001	1431.3325721	1443.04107750001	"1016"
1	69	2	0	1	0	5.52571428571438	7	5.51713156700134	1449.1069675	1443.57319220001	1447.57360890001	1449.95727160001	1455.4749171	1443.0504015	1457.99026230001	"1016"
1	70	5	1	0	1	5.5	0	8.1909453868866	1468.05698060001	1458.52361710001	1466.523868	1468.54973530001	1476.7417865	1457.99945670001	1479.25755760001	"1016"
1	71	6	1	1	0	5.5	0	2.68606185913086	1485.3247007	1479.79062950001	1483.79087190001	1485.8385582	1488.52556240001	1479.2667035	1491.04083860001	"1016"
1	72	39	1	1	1	5.5	0	9.42522430419922	1501.10794130001	1491.57442650001	1499.574693	1501.53357170001	1510.9590475	1491.04982650001	1513.47541530001	"1016"
1	73	25	0	0	1	3.12266666666667	4.5	3.33358192443848	1523.5422852	1514.00835240001	1522.0092382	1524.10958450001	1527.4432759	1513.48491370001	1529.95873740001	"1016"
1	74	1	0	0	1	3.752	3	2.88127994537354	1540.0263371	1530.49217140001	1538.49294370001	1540.6777331	1543.56004910001	1529.9678772	1546.07656070001	"1016"
1	75	34	0	1	0	5.59733333333331	9	7.1911039352417	1552.1428384	1546.60940100001	1550.61019060001	1552.68573140001	1559.87711450001	1546.08588390001	1562.39354390001	"1016"
1	76	35	0	1	1	6.54666666666663	9	8.67162728309631	1572.46023880001	1562.9265348	1570.92741100001	1573.1897499	1581.86110800001	1562.4027132	1584.37755960001	"1016"
1	77	20	1	0	0	5.5	0	6.19426560401917	1590.4446403	1584.9106229	1588.91109440001	1591.9176267	1598.11182430001	1584.38692630001	1600.62762660001	"1016"
1	78	3	0	1	1	5.67657142857153	7	5.69268155097961	1610.69460500001	1601.161053	1609.1616951	1611.45360740001	1617.1463793	1600.63788020001	1619.66179400001	"1016"
1	79	21	1	0	1	5.5	0	6.72970771789551	1629.72854140001	1620.1949822	1628.1961597	1630.14995770001	1636.8803704	1619.67193610001	1639.39564530001	"1016"
0	0	31	1	1	1	5.5	0	7.38895511627197	116.1555454	106.6219519	114.6224297	118.3680606	125.7565306	106.0937228	128.2722481	"1017"
0	1	30	1	1	0	5.5	0	5.66704916954041	134.3393696	128.8059004	132.8070074	135.8560791	141.5236196	128.2855976	144.0390823	"1017"
0	2	22	1	1	0	5.5	0	3.97566699981689	150.1065358	144.5730091	148.5736048	152.0479793	156.0240107	144.0484586	158.5403154	"1017"
0	3	27	0	1	1	6.50023529411759	8.5	8.12823438644409	168.6070092	159.0734691	167.0739883	169.2959758	177.4247075	158.5487188	179.940589	"1017"
0	4	4	1	0	0	5.5	0	4.42603921890259	186.0075113	180.4740501	184.4744596	188.0160401	192.4417781	179.9498609	194.9574052	"1017"
0	5	29	1	0	1	5.5	0	8.77934455871582	205.0247081	195.4910952	203.4920974	209.6959511	218.4757905	194.9658712	220.9925245	"1017"
0	6	12	1	0	0	5.5	0	5.41982126235962	227.0586803	221.5251671	225.5253747	229.0558952	234.4762912	221.0011704	236.9918777	"1017"
0	7	32	0	0	0	3.44799999999998	5	4.25650262832642	243.0591319	237.525639	241.5252753	245.1359112	249.3933119	237.0002265	251.9086764	"1017"
0	8	21	1	0	1	5.5	0	7.45859956741333	261.9763647	252.4427837	260.44403	264.5520914	272.0106711	251.9180782	274.5268168	"1017"
0	9	8	0	0	0	3.56457142857149	3.5	3.13019990921021	280.593514	275.0600783	279.0601872	282.2639428	285.3943956	274.5352623	287.909998	"1017"
0	10	28	1	0	0	5.5	0	3.10318374633789	293.9772204	288.4437527	292.4445409	295.4240071	298.5278766	287.9184238	301.0440477	"1017"
0	11	0	0	0	0	4.168	3	3.31827688217163	307.1109125	301.5774315	305.5779699	309.5759455	312.8951696	301.0534584	315.410242	"1017"
0	12	34	0	1	0	5.76799999999998	9	7.46378326416016	321.4779912	315.9445144	319.9444964	325.847937	333.3126222	315.4187932	335.8277401	"1017"
0	13	33	0	0	1	3.60159999999998	5	4.51970815658569	345.895341	336.361742	344.3619884	347.1759659	351.696038	335.8362123	354.2115038	"1017"
0	14	6	1	1	0	5.5	0	5.55073118209839	360.2790992	354.7456408	358.7454143	361.9119956	367.4632787	354.2198526	369.9799591	"1017"
0	15	11	0	1	1	6.68320000000005	7.5	7.41796135902405	380.0463369	370.5127056	378.5126144	381.7120337	389.1306397	369.9883965	391.6459274	"1017"
0	16	3	0	1	1	6.58171428571442	7	6.7886004447937	401.713596	392.1800549	400.1809566	403.7919409	410.5811708	391.65528	413.0965569	"1017"
0	17	1	0	0	1	3.448	3	2.56008386611938	423.1642066	413.6306125	421.6303149	424.4880082	427.0481843	413.1049119	429.5644041	"1017"
0	18	7	1	1	1	5.5	0	8.48615789413452	439.6313164	430.0977255	438.0981235	440.8799691	449.3656673	429.5732479	451.8816114	"1017"
0	19	13	1	0	1	5.5	0	8.16720342636108	461.9486224	452.414996	460.4155513	463.0318909	471.1996025	451.8910192	473.7151541	"1017"
0	20	35	0	1	1	6.84533333333329	9	9.14598870277405	491.4661236	481.9325341	489.9329458	492.8879203	502.0337957	481.4085324	504.549521	"1017"
0	21	16	0	0	0	3.66400000000005	4	3.71612596511841	510.6167063	505.0831904	509.0830584	511.7838818	515.5007874	504.5579197	518.0173434	"1017"
0	22	19	0	1	1	6.13600000000012	8	7.15135550498962	528.0838538	518.5502274	526.5509394	529.199813	536.3513772	518.0258938	538.8665248	"1017"
0	23	2	0	1	0	6.03314285714297	7	6.13562345504761	544.934317	539.4008132	543.4014859	545.8160478	551.9516701	538.8750017	554.467739	"1017"
0	24	24	0	0	0	3.20800000000001	4.5	3.4589581489563	560.534735	555.0012537	559.0014477	561.55985	565.0189574	554.4772824	567.5354403	"1017"
0	25	20	1	0	0	5.5	0	7.33048796653748	573.6017808	568.068267	572.068567	576.0879571	583.4194188	567.5439227	585.9346208	"1017"
0	26	39	1	1	1	5.5	0	9.10466504096985	596.0024216	586.4688145	594.4691115	596.8478844	605.9534282	585.942997	608.4692822	"1017"
0	27	9	0	0	1	3.12571428571433	3.5	2.59047698974609	618.5363769	609.0027754	617.003052	619.2799384	621.8704756	608.4778074	624.386049	"1017"
0	28	23	1	1	1	5.5	0	8.32112097740173	634.4534995	624.9198831	632.9205243	635.2158551	643.5377233	624.3944456	646.0544181	"1017"
0	29	25	0	0	1	2.94133333333334	4.5	3.05020093917847	656.1207669	646.5871503	654.5867428	657.0878486	660.1382386	646.0629113	662.6545136	"1017"
0	30	36	1	0	0	5.5	0	4.37443375587463	668.7211001	663.1876191	667.188159	669.6478665	674.0219842	662.6634058	676.5378051	"1017"
0	31	37	1	0	1	5.5	0	9.30044984817505	686.6049647	677.0713773	685.0724351	687.071884	696.3725509	676.5461658	698.8886598	"1017"
0	32	15	1	1	1	5.5	0	6.85606598854065	708.9555983	699.4220259	707.4227722	709.9999175	716.8566106	698.8971416	719.3730371	"1017"
0	33	38	1	1	0	5.5	0	3.99767255783081	725.4393989	719.9058952	723.9058502	727.1917968	731.1904095	719.3814206	733.706269	"1017"
0	34	17	0	0	1	3.43600000000004	4	3.40300345420837	743.773268	734.239644	742.2400194	744.5038811	747.9075601	733.7158171	750.4234843	"1017"
0	35	26	0	1	0	5.20141176470585	8.5	6.21435189247131	756.4902507	750.9568062	754.9577614	757.5759483	763.7911447	750.4319282	766.3063853	"1017"
0	36	10	0	1	0	5.86400000000003	7.5	6.34128022193909	772.3740513	766.8405691	770.8414595	773.6158332	779.9582648	766.3157373	782.4751095	"1017"
0	37	5	1	0	1	5.5	0	7.40765738487244	792.5412637	783.0076712	791.0086768	793.7838753	801.192147	782.4835383	803.7078626	"1017"
0	38	14	1	1	0	5.5	0	4.09063148498535	809.77507	804.2416618	808.2422239	810.5679163	814.659219	803.7172865	817.1752461	"1017"
0	39	18	0	1	0	6.59200000000013	8	7.77744698524475	823.2421508	817.7086534	821.7093016	824.0317959	831.8097189	817.183728	834.325752	"1017"
1	40	6	1	1	0	5.5	0	4.8566472530365	848.0762293	842.5426851	846.5423847	849.1200976	853.9770773	842.0168536	856.4926174	"1017"
