"subjectNumber"	"trialNumber"	"blockNumber"	"conditionST"	"roomSizeSL"	"roomShowSpaceWall1"	"roomShowSpaceWall2"	"roomShowSpaceWall3"	"roomShowSpaceWall4"	"timeSL"	"reproductionStartWall1"	"reproductionStartWall2"	"reproductionStartWall3"	"reproductionStartWall4"	"reproductionTime"	"reproductionEndWall1"	"reproductionEndWall2"	"reproductionEndWall3"	"reproductionEndWall4"	"reproSpaceStartAbs"	"reproSpaceEndAbs"	"reproChangeAbs"	"reproSpeed"	"roomColor"	"trialStart"	"cuePresent"	"RoomPresentStart"	"RoomPresentEnd"	"ReproScene"	"reproductionStart"	"reproductionEnd"	"trialEnd"
1011	26	1	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	3.40972900390625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	4	0	978.194152832031	973.673889160156	977.672729492188	978.194152832031	981.627197265625	985.036926269531	985.036926269531
1011	27	1	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	3.6983642578125	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	2	0	996.086975097656	987.234985351562	991.233825683594	991.74462890625	1006.81658935547	1010.51495361328	1010.51495361328
1011	28	1	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	7.0972900390625	-4.04879379272461	4.04879379272461	4.04879379272461	-4.04879379272461	1	65.5709228515625	64.5709228515625	3	1	0	1017.53314208984	1013.02416992188	1017.03369140625	1017.53314208984	1022.97607421875	1030.07336425781	1030.07336425781
1011	29	1	2	1	-2	2	2	-2	2	-2.75	2.75	2.75	-2.75	3.798583984375	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	3	0	1040.99560546875	1032.28259277344	1040.27917480469	1040.79016113281	1247.58081054688	1251.37939453125	1251.37939453125
1011	30	1	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	6.6527099609375	-2.71775221824646	2.71775221824646	2.71775221824646	-2.71775221824646	1	29.5447082519531	28.5447082519531	9	5	0	1258.44165039062	1253.92126464844	1257.93078613281	1258.44165039062	1261.19689941406	1267.849609375	1267.849609375
1011	31	1	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	8.5518798828125	-3.70696020126343	3.70696020126343	3.70696020126343	-3.70696020126343	1	54.9662170410156	53.9662170410156	8	3	0	1282.97644042969	1270.05883789062	1278.0556640625	1278.56640625	1286.33117675781	1294.88305664062	1294.88305664062
1011	32	1	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	2.8538818359375	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	5	0	1303.04479980469	1297.12561035156	1301.12463378906	1301.63403320312	1305.17883300781	1308.03271484375	1308.03271484375
1011	33	1	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	7.86279296875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	2	0	1322.27001953125	1310.25268554688	1318.26135253906	1318.77270507812	1323.97082519531	1331.83361816406	1331.83361816406
1011	34	1	1	1	-2	2	2	-2	2	-0.5	0.5	0.5	-0.5	4.986328125	-2.63739824295044	2.63739824295044	2.63739824295044	-2.63739824295044	1	27.8234786987305	26.8234786987305	3.5	2	0	1346.392578125	1334.06457519531	1342.07275390625	1342.58312988281	1348.44909667969	1353.43542480469	1353.43542480469
1011	35	1	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	3.5545654296875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	4	0	1363.39685058594	1355.63342285156	1359.63208007812	1360.15441894531	1368.44030761719	1371.99487304688	1371.99487304688
1011	36	1	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	4.9981689453125	-2.64225649833679	2.64225649833679	2.64225649833679	-2.64225649833679	1	27.9260768890381	26.9260768890381	7	1	0	1383.33276367188	1374.20275878906	1378.20263671875	1378.71264648438	1385.44409179688	1390.44226074219	1390.44226074219
1011	37	1	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	4.697998046875	-2.51361918449402	2.51361918449402	2.51361918449402	-2.51361918449402	1	25.2731246948242	24.2731246948242	3.5	2	0	1399.47033691406	1393.12841796875	1397.13806152344	1397.64929199219	1401.68176269531	1406.37976074219	1406.37976074219
1011	38	1	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	5.864013671875	-2.45498776435852	2.45498776435852	2.45498776435852	-2.45498776435852	1	24.1078605651855	23.1078605651855	4.5	4	0	1416.40795898438	1408.58874511719	1412.58740234375	1413.09826660156	1418.41918945312	1424.283203125	1424.283203125
1011	39	1	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	3.221923828125	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	1	0	1434.14477539062	1426.51403808594	1430.513671875	1431.02416992188	1435.57849121094	1438.80041503906	1438.80041503906
1011	40	2	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	6.2872314453125	-3.01463985443115	3.01463985443115	3.01463985443115	-3.01463985443115	1	36.3522148132324	35.3522148132324	7.5	2	0	1463.79821777344	1448.6494140625	1456.64660644531	1457.15747070312	1465.38745117188	1471.67468261719	1471.67468261719
1011	41	2	1	1	-2	2	2	-2	2	-0.5	0.5	0.5	-0.5	6.5086669921875	-2.45256161689758	2.45256161689758	2.45256161689758	-2.45256161689758	1	24.0602340698242	23.0602340698242	5	5	0	1486.10034179688	1473.88293457031	1481.89086914062	1482.40246582031	1488.044921875	1494.55358886719	1494.55358886719
1011	42	2	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	6.941650390625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	1	0	1507.01391601562	1496.76220703125	1504.75915527344	1505.27001953125	1508.63610839844	1515.57775878906	1515.57775878906
1011	43	2	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	4.020263671875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	1	0	1525.06176757812	1517.78637695312	1521.78564453125	1522.29638671875	1527.68371582031	1531.70397949219	1531.70397949219
1011	44	2	1	1	-2	2	2	-2	2	-0.5	0.5	0.5	-0.5	4.176513671875	-2.28966212272644	2.28966212272644	2.28966212272644	-2.28966212272644	1	20.9702110290527	19.9702110290527	3.5	2	0	1544.00915527344	1533.9130859375	1541.91015625	1542.42077636719	1545.38671875	1549.56323242188	1549.56323242188
1011	45	2	2	1	-2	2	2	-2	2	-2.75	2.75	2.75	-2.75	3.7987060546875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	4	0	1563.41198730469	1551.783203125	1559.78076171875	1560.30224609375	1565.65637207031	1569.455078125	1569.455078125
1011	46	2	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	6.8641357421875	-2.78809690475464	2.78809690475464	2.78809690475464	-2.78809690475464	1	31.093936920166	30.093936920166	9	5	0	1583.41491699219	1571.66357421875	1579.66088867188	1580.171875	1584.8701171875	1591.73425292969	1591.73425292969
1011	47	2	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	3.1324462890625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	5	0	1600.87353515625	1594.23254394531	1598.23107910156	1598.7421875	1603.11828613281	1606.25073242188	1606.25073242188
1011	48	2	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	2.2098388671875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	5	0	1614.11254882812	1608.44799804688	1612.44702148438	1612.96923828125	1616.43542480469	1618.64526367188	1618.64526367188
1011	49	2	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	4.7540283203125	-2.28276944160461	2.28276944160461	2.28276944160461	-2.28276944160461	1	20.844144821167	19.844144821167	4	3	0	1626.58471679688	1620.85424804688	1624.85302734375	1625.36389160156	1629.18518066406	1633.93920898438	1633.93920898438
1011	50	2	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	6.4755859375	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	4	0	1647.72058105469	1636.14709472656	1644.15539550781	1644.66638183594	1649.98718261719	1656.46276855469	1656.46276855469
1011	51	2	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	2.8988037109375	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	2	0	1665.02416992188	1658.98205566406	1662.98083496094	1663.49169921875	1667.14636230469	1670.04516601562	1670.04516601562
1011	52	2	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	5.56494140625	-2.72577595710754	2.72577595710754	2.72577595710754	-2.72577595710754	1	29.7194175720215	28.7194175720215	7.5	2	0	1679.14099121094	1672.265625	1676.26477050781	1676.77502441406	1681.59533691406	1687.16027832031	1687.16027832031
1011	53	2	2	1	-2	2	2	-2	2	-2.75	2.75	2.75	-2.75	6.9637451171875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	1	0	1699.78723144531	1689.3798828125	1697.37744140625	1697.88818359375	1702.26501464844	1709.22875976562	1709.22875976562
1011	54	2	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	0.2109375	-0.604861378669739	0.604861378669739	0.604861378669739	-0.604861378669739	1	1.4634290933609	0.463429093360901	3	1	0	1717.59057617188	1711.44921875	1715.44787597656	1715.95837402344	1718.30236816406	1718.51330566406	1718.51330566406
1011	55	2	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	1.7879638671875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	4	0	1727.9638671875	1720.98864746094	1724.99865722656	1725.50964355469	1730.87561035156	1732.66357421875	1732.66357421875
1011	56	2	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	5.964111328125	-2.28946852684021	2.28946852684021	2.28946852684021	-2.28946852684021	1	20.9666652679443	19.9666652679443	5	5	0	1741.31420898438	1734.87194824219	1738.87109375	1739.38134765625	1744.30285644531	1750.26696777344	1750.26696777344
1011	57	2	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	6.2974853515625	-2.72274231910706	2.72274231910706	2.72274231910706	-2.72274231910706	1	29.6533031463623	28.6533031463623	8.5	4	0	1758.08410644531	1752.47534179688	1756.47424316406	1756.98547363281	1761.30639648438	1767.60388183594	1767.60388183594
1011	58	2	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	3.054443359375	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	4	0	1777.02075195312	1769.81323242188	1773.81188964844	1774.32189941406	1779.12121582031	1782.17565917969	1782.17565917969
1011	59	2	1	1	-2	2	2	-2	2	-0.5	0.5	0.5	-0.5	3.753662109375	-2.37725782394409	2.37725782394409	2.37725782394409	-2.37725782394409	1	22.6054191589355	21.6054191589355	3	1	0	1793.92492675781	1784.69567871094	1792.69274902344	1793.20300292969	1796.20288085938	1799.95654296875	1799.95654296875
1011	60	2	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	6.802490234375	-3.05295419692993	3.05295419692993	3.05295419692993	-3.05295419692993	1	37.2821159362793	36.2821159362793	8	3	0	1816.03833007812	1806.75268554688	1814.74938964844	1815.26025390625	1817.37707519531	1824.17956542969	1824.17956542969
1011	61	2	1	1	-2	2	2	-2	2	-0.5	0.5	0.5	-0.5	4.4542236328125	-2.17017483711243	2.17017483711243	2.17017483711243	-2.17017483711243	1	18.8386344909668	17.8386344909668	4	3	0	1836.49536132812	1826.40002441406	1834.39672851562	1834.90808105469	1838.35144042969	1842.8056640625	1842.8056640625
1011	62	2	2	1	-2	2	2	-2	2	-2.75	2.75	2.75	-2.75	8.15234375	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	5	0	1855.22082519531	1845.23596191406	1853.23327636719	1853.74450683594	1857.24304199219	1865.39538574219	1865.39538574219
1011	63	2	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	6.95361328125	-3.47973275184631	3.47973275184631	3.47973275184631	-3.47973275184631	1	48.4341583251953	47.4341583251953	7	1	0	1878.44494628906	1867.60412597656	1875.60144042969	1876.11242675781	1879.68933105469	1886.64294433594	1886.64294433594
1011	64	2	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	2.776611328125	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	3	0	1894.7041015625	1888.8515625	1892.84973144531	1893.3603515625	1896.87109375	1899.64770507812	1899.64770507812
1011	65	2	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	10.49609375	-4.20429277420044	4.20429277420044	4.20429277420044	-4.20429277420044	1	70.7043075561523	69.7043075561523	8.5	4	0	1911.81945800781	1901.85693359375	1909.86486816406	1910.37561035156	1913.38586425781	1923.88195800781	1923.88195800781
1011	66	2	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	3.921630859375	-1.8068608045578	1.8068608045578	1.8068608045578	-1.8068608045578	1	13.0589838027954	12.0589838027954	4.5	4	0	1931.59973144531	1926.1015625	1930.10021972656	1930.61169433594	1933.24462890625	1937.16625976562	1937.16625976562
1011	67	2	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	8.1627197265625	-3.99856686592102	3.99856686592102	3.99856686592102	-3.99856686592102	1	63.9541473388672	62.9541473388672	7	1	0	1944.96020507812	1939.37377929688	1943.37329101562	1943.89428710938	1946.35034179688	1954.51306152344	1954.51306152344
1011	68	2	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	2.63330078125	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	1	0	1962.11962890625	1956.72204589844	1960.72106933594	1961.23132324219	1964.16442871094	1966.79772949219	1966.79772949219
1011	69	2	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	7.0972900390625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	2	0	1978.57958984375	1969.01696777344	1977.01379394531	1977.5244140625	1980.43518066406	1987.53247070312	1987.53247070312
1011	70	2	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	6.7752685546875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	3	0	1999.25939941406	1989.76452636719	1997.76086425781	1998.27221679688	2001.181640625	2007.95690917969	2007.95690917969
1011	71	2	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	2.443603515625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	2	0	2018.20703125	2010.16650390625	2014.17590332031	2014.6865234375	2020.22961425781	2022.67321777344	2022.67321777344
1011	72	2	1	1	-2	2	2	-2	2	-0.5	0.5	0.5	-0.5	5.40966796875	-2.30311846733093	2.30311846733093	2.30311846733093	-2.30311846733093	1	21.2174186706543	20.2174186706543	4.5	4	0	2034.75524902344	2024.89294433594	2032.89001464844	2033.40148925781	2035.97814941406	2041.38781738281	2041.38781738281
1011	73	2	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	2.61083984375	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	3	0	2050.693359375	2043.86279296875	2047.86206054688	2048.3720703125	2052.11596679688	2054.72680664062	2054.72680664062
1011	74	2	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	9.70703125	-3.73561072349548	3.73561072349548	3.73561072349548	-3.73561072349548	1	55.819149017334	54.819149017334	9	5	0	2062.35498046875	2056.93505859375	2060.93408203125	2061.44482421875	2064.42211914062	2074.12915039062	2074.12915039062
1011	75	2	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	6.319580078125	-3.20855760574341	3.20855760574341	3.20855760574341	-3.20855760574341	1	41.1793670654297	40.1793670654297	3.5	2	0	2081.74731445312	2076.34887695312	2080.34741210938	2080.8583984375	2084.4912109375	2090.81079101562	2090.81079101562
1011	76	2	2	1	-2	2	2	-2	2	-2.75	2.75	2.75	-2.75	3.865478515625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	3	0	2103.82592773438	2093.03076171875	2101.02758789062	2101.53881835938	2106.29272460938	2110.158203125	2110.158203125
1011	77	2	2	1	-2	2	2	-2	2	-2.75	2.75	2.75	-2.75	6.04296875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	2	0	2122.48559570312	2112.67797851562	2120.67553710938	2121.18627929688	2124.8408203125	2130.8837890625	2130.8837890625
1011	78	2	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	6.23046875	-2.8363630771637	2.8363630771637	2.8363630771637	-2.8363630771637	1	32.1798210144043	31.1798210144043	8	3	0	2141.56616210938	2133.10302734375	2137.10107421875	2137.61206054688	2143.04418945312	2149.27465820312	2149.27465820312
1011	79	2	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	5.39794921875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	5	0	2161.03540039062	2151.50634765625	2159.50341796875	2160.01440429688	2164.32397460938	2169.72192382812	2169.72192382812
1012	0	1	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	6.12002563476562	-2.53998494148254	2.53998494148254	2.53998494148254	-2.53998494148254	1	25.8060932159424	24.8060932159424	9	5	0	353.703674316406	349.179992675781	353.189727783203	353.703674316406	354.989227294922	361.109252929688	361.109252929688
1012	1	1	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	9.64007568359375	-3.90250253677368	3.90250253677368	3.90250253677368	-3.90250253677368	1	60.9181060791016	59.9181060791016	8.5	4	0	376.079742431641	363.318328857422	371.315185546875	371.825988769531	379.568145751953	389.208221435547	389.208221435547
1012	2	1	1	1	-2	2	2	-2	2	-0.5	0.5	0.5	-0.5	6.19793701171875	-3.59871792793274	3.59871792793274	3.59871792793274	-3.59871792793274	1	51.8030815124512	50.8030815124512	3	1	0	407.422088623047	391.41748046875	399.414367675781	399.925567626953	414.341888427734	420.539825439453	420.539825439453
1012	3	1	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	6.33087158203125	-3.21310067176819	3.21310067176819	3.21310067176819	-3.21310067176819	1	41.2960624694824	40.2960624694824	3.5	2	0	428.312957763672	423.026519775391	427.024810791016	427.535614013672	429.679870605469	436.0107421875	436.0107421875
1012	4	1	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	4.0093994140625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	2	0	447.093811035156	438.208831787109	442.207305908203	442.729309082031	449.438415527344	453.447814941406	453.447814941406
1012	5	1	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	9.10748291015625	-4.14308977127075	4.14308977127075	4.14308977127075	-4.14308977127075	1	68.660774230957	67.660774230957	7.5	2	0	471.005981445312	455.645538330078	459.655334472656	460.166259765625	472.428405761719	481.535888671875	481.535888671875
1012	6	1	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	2.12149047851562	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	4	0	489.242584228516	483.944641113281	487.954376220703	488.465423583984	489.90966796875	492.031158447266	492.031158447266
1012	7	1	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	8.4185791015625	-3.65702390670776	3.65702390670776	3.65702390670776	-3.65702390670776	1	53.4952964782715	52.4952964782715	8	3	0	503.791961669922	494.229248046875	502.237579345703	502.748718261719	505.036682128906	513.455261230469	513.455261230469
1012	8	1	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	8.6519775390625	-3.55371594429016	3.55371594429016	3.55371594429016	-3.55371594429016	1	50.5155868530273	49.5155868530273	8.5	4	0	521.184448242188	515.664672851562	519.663330078125	520.174133300781	522.285034179688	530.93701171875	530.93701171875
1012	9	1	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	2.21051025390625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	4	0	538.71044921875	533.157043457031	537.155883789062	537.666809082031	539.866149902344	542.07666015625	542.07666015625
1012	10	1	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	2.2548828125	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	3	0	549.783264160156	544.496887207031	548.506530761719	549.017272949219	551.338928222656	553.593811035156	553.593811035156
1012	11	1	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	6.2642822265625	-3.63194823265076	3.63194823265076	3.63194823265076	-3.63194823265076	1	52.7641906738281	51.7641906738281	3	1	0	560.595886230469	555.802917480469	559.801513671875	560.312255859375	562.389892578125	568.654174804688	568.654174804688
1012	12	1	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	3.4539794921875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	2	0	579.371276855469	570.852355957031	578.849060058594	579.371276855469	581.682250976562	585.13623046875	585.13623046875
1012	13	1	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	4.742919921875	-2.27857089042664	2.27857089042664	2.27857089042664	-2.27857089042664	1	20.767541885376	19.767541885376	4	3	0	592.987243652344	587.345275878906	591.343933105469	591.854553222656	594.221008300781	598.963928222656	598.963928222656
1012	14	1	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	5.03167724609375	-2.17706727981567	2.17706727981567	2.17706727981567	-2.17706727981567	1	18.9584884643555	17.9584884643555	4.5	4	0	606.498657226562	601.172607421875	605.170959472656	605.682312011719	608.536804199219	613.568481445312	613.568481445312
1012	15	1	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	3.35394287109375	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	5	0	624.296997070312	615.788940429688	623.785461425781	624.296997070312	627.029174804688	630.383117675781	630.383117675781
1012	16	1	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	4.4981689453125	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	1	0	641.100402832031	632.581237792969	640.589172363281	641.100402832031	642.966796875	647.464965820312	647.464965820312
1012	17	1	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	8.384765625	-3.29512214660645	3.29512214660645	3.29512214660645	-3.29512214660645	1	43.4313201904297	42.4313201904297	9	5	0	658.465393066406	649.674194335938	657.670776367188	658.181884765625	659.626708984375	668.011474609375	668.011474609375
1012	18	1	1	1	-2	2	2	-2	2	-0.5	0.5	0.5	-0.5	4.07598876953125	-2.02851438522339	2.02851438522339	2.02851438522339	-2.02851438522339	1	16.4594821929932	15.4594821929932	4	3	0	679.289672851562	670.499084472656	678.506408691406	679.017639160156	681.228332519531	685.304321289062	685.304321289062
1012	19	1	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	6.5419921875	-2.95316815376282	2.95316815376282	2.95316815376282	-2.95316815376282	1	34.8848075866699	33.8848075866699	8	3	0	694.610717773438	687.513549804688	691.51220703125	692.02294921875	696.632629394531	703.174621582031	703.174621582031
1012	20	1	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	5.8199462890625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	4	0	1025.69128417969	1016.61767578125	1024.6142578125	1025.12548828125	1027.24719238281	1033.06713867188	1033.06713867188
1012	21	1	2	1	-2	2	2	-2	2	-2.75	2.75	2.75	-2.75	6.1197509765625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	3	0	1043.79541015625	1035.28759765625	1043.2841796875	1043.79541015625	1045.97265625	1052.09240722656	1052.09240722656
1012	22	1	1	1	-2	2	2	-2	2	-0.5	0.5	0.5	-0.5	4.1431884765625	-2.27558898925781	2.27558898925781	2.27558898925781	-2.27558898925781	1	20.7132205963135	19.7132205963135	3.5	2	0	1063.38159179688	1054.31286621094	1062.3095703125	1062.82080078125	1065.50866699219	1069.65185546875	1069.65185546875
1012	23	1	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	2.8326416015625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	3	0	1080.29052734375	1071.8720703125	1075.87048339844	1076.38122558594	1082.5791015625	1085.41174316406	1085.41174316406
1012	24	1	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	3.3543701171875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	5	0	1093.11853027344	1087.62060546875	1091.61938476562	1092.13024902344	1094.70751953125	1098.06188964844	1098.06188964844
1012	25	1	2	1	-2	2	2	-2	2	-2.75	2.75	2.75	-2.75	4.0540771484375	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	5	0	1109.7333984375	1100.29321289062	1108.28979492188	1108.80102539062	1111.22265625	1115.27673339844	1115.27673339844
1012	26	1	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	6.231689453125	-3.17051839828491	3.17051839828491	3.17051839828491	-3.17051839828491	1	40.2087478637695	39.2087478637695	7	1	0	1127.4150390625	1117.49719238281	1125.49377441406	1126.01586914062	1129.24829101562	1135.47998046875	1135.47998046875
1012	27	1	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	4.276123046875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	3	0	1146.923828125	1137.69946289062	1145.6962890625	1146.20788574219	1148.15148925781	1152.42761230469	1152.42761230469
1012	28	1	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	5.974853515625	-2.89005994796753	2.89005994796753	2.89005994796753	-2.89005994796753	1	33.4097862243652	32.4097862243652	7.5	2	0	1164.26586914062	1154.64758300781	1162.64465332031	1163.15563964844	1165.64440917969	1171.61926269531	1171.61926269531
1012	29	1	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	1.8104248046875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	5	0	1179.70385742188	1173.83935546875	1177.83801269531	1178.34936523438	1181.28173828125	1183.09216308594	1183.09216308594
1012	30	1	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	2.1656494140625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	1	0	1191.232421875	1185.31237792969	1189.31103515625	1189.82177734375	1194.16528320312	1196.33093261719	1196.33093261719
1012	31	1	2	1	-2	2	2	-2	2	-2.75	2.75	2.75	-2.75	4.7969970703125	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	2	0	1207.74230957031	1198.55114746094	1206.54809570312	1207.05908203125	1209.65942382812	1214.45642089844	1214.45642089844
1012	32	1	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	3.6102294921875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	1	0	1222.88525390625	1216.66577148438	1220.66430664062	1221.17529296875	1225.18505859375	1228.79528808594	1228.79528808594
1012	33	1	1	1	-2	2	2	-2	2	-0.5	0.5	0.5	-0.5	6.608642578125	-2.48260641098022	2.48260641098022	2.48260641098022	-2.48260641098022	1	24.6533374786377	23.6533374786377	5	5	0	1242.48803710938	1231.00427246094	1239.00073242188	1239.52319335938	1244.36584472656	1250.97448730469	1250.97448730469
1012	34	1	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	3.3212890625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	2	0	1259.8251953125	1253.18334960938	1257.18212890625	1257.69311523438	1261.60290527344	1264.92419433594	1264.92419433594
